,TEAM_Home,TEAM_Away,DATE_Home,keras_pred,keras_proba,W/L_Home,clusters,Accuracy,n_matches
5222,MEM,LAL,02/23/2010,L,0.41681457,L,8,0.6538461538461539,104
8938,POR,LAC,03/30/2012,L,0.41335765,L,8,0.6538461538461539,104
12849,CHI,POR,11/18/2012,L,0.41418868,L,8,0.6538461538461539,104
1755,GSW,OKC,01/17/2014,L,0.41403377,L,8,0.6538461538461539,104
12749,DAL,CLE,11/17/2012,L,0.41431218,W,8,0.6538461538461539,104
4837,SAC,CLE,02/19/2012,L,0.41452876,L,8,0.6538461538461539,104
6289,MIN,LAC,03/05/2012,L,0.4145667,W,8,0.6538461538461539,104
12409,SAS,LAL,11/13/2012,L,0.41496146,W,8,0.6538461538461539,104
8151,CHA,MIN,03/22/2015,L,0.41530168,W,8,0.6538461538461539,104
11839,TOR,ATL,11/07/2008,L,0.41502336,L,8,0.6538461538461539,104
11529,WAS,BOS,11/03/2012,L,0.4136144,L,8,0.6538461538461539,104
11273,UTA,DAL,10/31/2012,L,0.41498324,W,8,0.6538461538461539,104
15255,HOU,SAC,12/15/2013,L,0.4133463,L,8,0.6538461538461539,104
13498,PHI,ORL,11/26/2008,L,0.41639078,L,8,0.6538461538461539,104
1403,ATL,MIN,01/14/2012,L,0.41492993,W,8,0.6538461538461539,104
15536,UTA,DET,12/19/2008,L,0.41575724,W,8,0.6538461538461539,104
9897,TOR,OKC,04/08/2012,L,0.41363186,L,8,0.6538461538461539,104
9216,SAC,HOU,04/01/2015,L,0.41712767,L,8,0.6538461538461539,104
14641,NYK,CHI,12/09/2008,L,0.41536468,L,8,0.6538461538461539,104
12932,DAL,GSW,11/19/2012,L,0.41393405,L,8,0.6538461538461539,104
14076,NOP,CHI,12/02/2013,L,0.41435742,W,8,0.6538461538461539,104
4530,PHX,GSW,02/13/2012,L,0.41400748,L,8,0.6538461538461539,104
13835,SAC,LAC,11/29/2013,L,0.41479635,L,8,0.6538461538461539,104
15879,UTA,MIA,12/22/2012,L,0.416664,L,8,0.6538461538461539,104
12862,CHI,CHA,11/18/2013,L,0.41616982,W,8,0.6538461538461539,104
10523,ATL,NYK,04/13/2015,L,0.41614825,L,8,0.6538461538461539,104
15233,CHA,ORL,12/15/2012,L,0.4167148,L,8,0.6538461538461539,104
11056,SAC,MIN,10/29/2008,L,0.41565037,L,8,0.6538461538461539,104
2575,ATL,SAS,01/25/2012,L,0.41685343,L,8,0.6538461538461539,104
1822,WAS,OKC,01/18/2012,L,0.4166709,W,8,0.6538461538461539,104
14958,OKC,NOH,12/12/2012,L,0.41410106,W,8,0.6538461538461539,104
10618,IND,WAS,04/14/2015,L,0.41372636,W,8,0.6538461538461539,104
3839,ATL,PHX,02/06/2012,L,0.41487488,L,8,0.6538461538461539,104
13560,ORL,ATL,11/26/2013,L,0.4158019,W,8,0.6538461538461539,104
899,MIL,CHI,01/09/2013,L,0.41360226,W,8,0.6538461538461539,104
3788,GSW,PHX,02/06/2009,L,0.4171033,L,8,0.6538461538461539,104
14863,NYK,BKN,12/11/2012,L,0.4159504,W,8,0.6538461538461539,104
11132,DAL,HOU,10/30/2008,L,0.4164725,L,8,0.6538461538461539,104
4718,DET,ORL,02/17/2010,L,0.47278887,L,45,0.6566265060240963,166
6725,MIN,DEN,03/09/2013,L,0.47176504,L,45,0.6566265060240963,166
15294,LAL,MIL,12/16/2009,L,0.4729578,W,45,0.6566265060240963,166
15940,SAC,CLE,12/23/2009,L,0.47163624,L,45,0.6566265060240963,166
11474,GSW,MEM,11/03/2008,L,0.47001004,L,45,0.6566265060240963,166
8541,DET,MIN,03/26/2013,L,0.472025,L,45,0.6566265060240963,166
14663,IND,POR,12/09/2009,L,0.47356376,L,45,0.6566265060240963,166
14827,HOU,PHI,12/11/2009,L,0.4721699,W,45,0.6566265060240963,166
14564,SAC,NOH,12/08/2009,L,0.47021797,L,45,0.6566265060240963,166
4325,IND,MIL,02/11/2009,L,0.47071794,L,45,0.6566265060240963,166
14285,CHA,MIL,12/05/2008,L,0.47231317,L,45,0.6566265060240963,166
3161,LAL,MEM,01/31/2009,L,0.4702863,W,45,0.6566265060240963,166
4769,MIN,MIA,02/18/2009,L,0.4728946,W,45,0.6566265060240963,166
4912,ATL,POR,02/20/2009,L,0.4697926,L,45,0.6566265060240963,166
5575,SAS,CLE,02/27/2009,L,0.47095662,L,45,0.6566265060240963,166
5576,PHX,TOR,02/27/2009,L,0.47265074,W,45,0.6566265060240963,166
6656,DEN,HOU,03/09/2009,L,0.4701834,L,45,0.6566265060240963,166
2086,NJN,NOH,01/21/2009,L,0.4732009,L,45,0.6566265060240963,166
7087,ATL,IND,03/13/2009,L,0.47027344,W,45,0.6566265060240963,166
2105,POR,CLE,01/21/2009,L,0.47127494,L,45,0.6566265060240963,166
7302,POR,ATL,03/15/2009,L,0.4703857,L,45,0.6566265060240963,166
2099,OKC,GSW,01/21/2009,L,0.47015753,W,45,0.6566265060240963,166
8163,LAC,BOS,03/23/2009,L,0.4699804,L,45,0.6566265060240963,166
9024,CHA,LAL,03/31/2009,L,0.47027415,W,45,0.6566265060240963,166
7577,BKN,ATL,03/17/2013,L,0.47306377,L,45,0.6566265060240963,166
14115,PHX,NOH,12/03/2008,L,0.47196323,L,45,0.6566265060240963,166
8113,SAS,UTA,03/22/2013,L,0.47132015,W,45,0.6566265060240963,166
1681,ORL,DEN,01/17/2009,L,0.4730608,W,45,0.6566265060240963,166
1054,GSW,IND,01/11/2009,L,0.47069046,W,45,0.6566265060240963,166
11015,IND,ATL,10/28/2009,L,0.47053397,L,45,0.6566265060240963,166
11765,PHX,BOS,11/06/2009,L,0.47071695,W,45,0.6566265060240963,166
16541,CHA,NYK,12/30/2008,L,0.47252592,L,45,0.6566265060240963,166
12641,ATL,POR,11/16/2009,L,0.47309554,W,45,0.6566265060240963,166
8108,POR,ATL,03/22/2013,L,0.47064072,W,45,0.6566265060240963,166
16087,OKC,DET,12/26/2008,L,0.47336194,L,45,0.6566265060240963,166
15636,SAC,NOH,12/20/2008,L,0.4737436,L,45,0.6566265060240963,166
13253,MIN,LAC,11/23/2009,L,0.4726248,L,45,0.6566265060240963,166
13445,GSW,SAS,11/25/2009,L,0.4722948,L,45,0.6566265060240963,166
13956,POR,MIA,12/01/2009,L,0.46962422,L,45,0.6566265060240963,166
14047,PHI,OKC,12/02/2009,L,0.47264707,L,45,0.6566265060240963,166
14058,IND,SAC,12/02/2009,L,0.4695486,L,45,0.6566265060240963,166
9437,WAS,MIA,04/04/2009,L,0.46973926,L,45,0.6566265060240963,166
7081,WAS,ORL,03/13/2009,L,0.47109222,L,45,0.6566265060240963,166
15377,PHI,LAL,12/17/2010,L,0.47379726,L,45,0.6566265060240963,166
5939,GSW,MIA,03/02/2010,L,0.47398964,L,45,0.6566265060240963,166
4460,HOU,GSW,02/12/2012,L,0.47314793,L,45,0.6566265060240963,166
4250,UTA,OKC,02/10/2012,L,0.47355694,L,45,0.6566265060240963,166
4062,MIN,NYK,02/08/2013,L,0.46997526,L,45,0.6566265060240963,166
2999,NJN,TOR,01/29/2012,L,0.47007713,L,45,0.6566265060240963,166
2142,DEN,NYK,01/21/2012,L,0.47300506,W,45,0.6566265060240963,166
1619,ORL,NYK,01/16/2012,L,0.4714778,W,45,0.6566265060240963,166
1517,GSW,DET,01/15/2012,L,0.4742377,W,45,0.6566265060240963,166
1301,MIA,DEN,01/13/2012,L,0.47009015,L,45,0.6566265060240963,166
1092,SAS,HOU,01/11/2012,L,0.47359806,W,45,0.6566265060240963,166
993,MIN,CHI,01/10/2012,L,0.4742446,L,45,0.6566265060240963,166
467,ATL,MIA,01/05/2012,L,0.4705056,L,45,0.6566265060240963,166
30,SAC,NOH,01/01/2012,L,0.47406393,W,45,0.6566265060240963,166
4470,DEN,TOR,02/12/2013,L,0.47358277,L,45,0.6566265060240963,166
9793,UTA,POR,04/07/2011,L,0.47270215,L,45,0.6566265060240963,166
9355,ORL,TOR,04/03/2011,L,0.4705372,L,45,0.6566265060240963,166
4628,OKC,HOU,02/15/2012,L,0.4741748,L,45,0.6566265060240963,166
9146,DEN,SAC,04/01/2011,L,0.47037297,W,45,0.6566265060240963,166
6806,MEM,PHX,03/10/2012,L,0.4722594,L,45,0.6566265060240963,166
3449,CHI,ATL,02/02/2013,L,0.4717548,W,45,0.6566265060240963,166
156,DAL,MIA,01/02/2013,L,0.4718015,L,45,0.6566265060240963,166
15957,PHI,BKN,12/23/2012,L,0.47081497,L,45,0.6566265060240963,166
14680,PHX,ORL,12/09/2012,L,0.47202125,L,45,0.6566265060240963,166
14158,ORL,GSW,12/03/2012,L,0.4738929,W,45,0.6566265060240963,166
13912,ORL,BKN,11/30/2012,L,0.47032952,L,45,0.6566265060240963,166
13548,LAC,NOH,11/26/2012,L,0.47293296,L,45,0.6566265060240963,166
11691,LAC,CLE,11/05/2012,L,0.47221074,L,45,0.6566265060240963,166
10893,LAL,OKC,04/22/2012,L,0.47299215,W,45,0.6566265060240963,166
10838,SAC,SAS,04/18/2012,L,0.4742793,L,45,0.6566265060240963,166
10569,GSW,LAC,04/14/2012,L,0.47113398,L,45,0.6566265060240963,166
10570,WAS,CLE,04/14/2012,L,0.47013766,L,45,0.6566265060240963,166
10229,SAC,NOH,04/11/2012,L,0.47039747,L,45,0.6566265060240963,166
9063,ATL,PHI,03/31/2012,L,0.47362217,L,45,0.6566265060240963,166
7568,IND,NYK,03/17/2012,L,0.473866,L,45,0.6566265060240963,166
7572,CHI,PHI,03/17/2012,L,0.47412765,W,45,0.6566265060240963,166
7461,PHX,DET,03/16/2012,L,0.474329,W,45,0.6566265060240963,166
5838,PHI,ORL,03/01/2010,L,0.47224912,L,45,0.6566265060240963,166
8930,DAL,LAC,03/30/2011,L,0.47122407,W,45,0.6566265060240963,166
7862,LAL,POR,03/20/2011,L,0.4698297,W,45,0.6566265060240963,166
14574,UTA,MIA,12/08/2010,L,0.47288418,L,45,0.6566265060240963,166
13529,UTA,LAL,11/26/2010,L,0.47111535,W,45,0.6566265060240963,166
12384,IND,CLE,11/13/2010,L,0.4698505,W,45,0.6566265060240963,166
11667,MIN,ATL,11/05/2010,L,0.47026682,L,45,0.6566265060240963,166
10989,HOU,GSW,10/27/2010,L,0.47088113,L,45,0.6566265060240963,166
10565,BOS,MIL,04/14/2010,L,0.4701606,L,45,0.6566265060240963,166
9781,DEN,OKC,04/07/2010,L,0.47441167,W,45,0.6566265060240963,166
9658,TOR,CLE,04/06/2010,L,0.47413838,L,45,0.6566265060240963,166
8488,NJN,DET,03/26/2010,L,0.4718553,W,45,0.6566265060240963,166
6397,HOU,DAL,03/06/2013,L,0.47382408,L,45,0.6566265060240963,166
7848,TOR,NJN,03/20/2010,L,0.47391662,W,45,0.6566265060240963,166
6982,DEN,NOH,03/12/2010,L,0.47303563,W,45,0.6566265060240963,166
6783,DEN,MIN,03/10/2010,L,0.47119796,W,45,0.6566265060240963,166
6578,NYK,ATL,03/08/2010,L,0.47188574,W,45,0.6566265060240963,166
6475,TOR,PHI,03/07/2010,L,0.47097602,L,45,0.6566265060240963,166
1742,MIN,LAC,01/17/2013,L,0.46971604,L,45,0.6566265060240963,166
7870,OKC,TOR,03/20/2011,L,0.47351772,L,45,0.6566265060240963,166
15844,CLE,ATL,12/22/2010,L,0.4715681,L,45,0.6566265060240963,166
247,DET,UTA,01/03/2011,L,0.4697201,L,45,0.6566265060240963,166
6906,BOS,PHI,03/11/2011,L,0.47044492,L,45,0.6566265060240963,166
6584,MIA,POR,03/08/2011,L,0.47237363,L,45,0.6566265060240963,166
5616,CLE,PHI,02/27/2011,L,0.47252455,L,45,0.6566265060240963,166
4728,PHX,DAL,02/17/2011,L,0.4744729,L,45,0.6566265060240963,166
4655,NJN,BOS,02/16/2011,L,0.47141346,L,45,0.6566265060240963,166
4350,PHI,SAS,02/11/2011,L,0.47021538,W,45,0.6566265060240963,166
3408,HOU,UTA,02/02/2011,L,0.47315016,W,45,0.6566265060240963,166
2665,PHX,CHA,01/26/2011,L,0.4739917,L,45,0.6566265060240963,166
2442,MIN,HOU,01/24/2011,L,0.47439578,L,45,0.6566265060240963,166
1708,OKC,LAL,01/17/2011,L,0.47160333,L,45,0.6566265060240963,166
1720,DAL,DET,01/17/2011,L,0.47169533,L,45,0.6566265060240963,166
5642,MIL,HOU,02/27/2013,L,0.47258633,W,45,0.6566265060240963,166
1603,LAL,LAC,01/16/2011,L,0.4700236,L,45,0.6566265060240963,166
641,MIL,MIA,01/07/2011,L,0.46992368,L,45,0.6566265060240963,166
330,MEM,OKC,01/04/2011,L,0.47117215,W,45,0.6566265060240963,166
16345,ORL,CLE,12/28/2010,L,0.4701977,W,45,0.6566265060240963,166
244,CHA,MIA,01/03/2011,L,0.4711479,L,45,0.6566265060240963,166
5863,PHX,MIN,03/01/2012,L,0.47311187,W,45,0.6566265060240963,166
12938,ATL,MIA,11/19/2013,L,0.47171152,L,45,0.6566265060240963,166
3774,CHA,WAS,02/05/2015,L,0.47132018,W,45,0.6566265060240963,166
14092,PHX,IND,12/02/2014,L,0.47278962,W,45,0.6566265060240963,166
6628,ORL,SAS,03/08/2014,L,0.46985224,L,45,0.6566265060240963,166
11736,ORL,PHI,11/05/2014,L,0.47427967,W,45,0.6566265060240963,166
2828,MIA,MIL,01/27/2015,L,0.47139764,L,45,0.6566265060240963,166
14969,POR,HOU,12/12/2013,L,0.47231385,W,45,0.6566265060240963,166
9221,NYK,BKN,04/01/2015,L,0.46988302,L,45,0.6566265060240963,166
14534,OKC,DET,12/07/2014,L,0.47166634,W,45,0.6566265060240963,166
2083,DEN,SAS,01/20/2015,L,0.4736886,L,45,0.6566265060240963,166
12177,CLE,NOP,11/10/2014,L,0.47271186,W,45,0.6566265060240963,166
15794,DAL,PHX,12/21/2013,L,0.47221282,L,45,0.6566265060240963,166
10035,CHI,MIN,04/09/2014,L,0.47306654,W,45,0.6566265060240963,166
1241,CHI,ORL,01/12/2015,L,0.47310352,L,45,0.6566265060240963,166
726,BKN,BOS,01/07/2015,L,0.47340098,L,45,0.6566265060240963,166
5288,POR,MIN,02/23/2014,L,0.47295213,W,45,0.6566265060240963,166
8121,PHI,CHI,03/22/2014,L,0.47306287,L,45,0.6566265060240963,166
14623,DET,MIA,12/08/2013,L,0.47448856,L,45,0.6566265060240963,166
5005,ATL,TOR,02/20/2015,L,0.47100276,L,45,0.6566265060240963,166
7610,NOP,MIL,03/17/2015,L,0.46998796,W,45,0.6566265060240963,166
7822,UTA,LAL,03/19/2015,L,0.47022226,W,45,0.6566265060240963,166
10593,CHI,MIA,04/14/2013,L,0.4744528,L,45,0.6566265060240963,166
7379,WAS,BKN,03/15/2014,L,0.47208214,W,45,0.6566265060240963,166
13486,DET,MIL,11/25/2014,L,0.4701908,L,45,0.6566265060240963,166
13765,TOR,DAL,11/28/2014,L,0.4727496,L,45,0.6566265060240963,166
7064,ORL,DEN,03/12/2014,L,0.4743435,L,45,0.6566265060240963,166
10815,LAL,HOU,04/17/2013,L,0.46982768,W,45,0.6566265060240963,166
6115,WAS,CHI,03/03/2015,L,0.4726434,L,45,0.6566265060240963,166
10009,IND,CLE,04/09/2013,L,0.47414306,W,45,0.6566265060240963,166
6947,SAC,DET,03/11/2014,L,0.47092798,L,45,0.6566265060240963,166
7916,WAS,POR,03/20/2014,L,0.47029233,L,45,0.6566265060240963,166
5489,DEN,PHX,02/25/2015,L,0.46996775,L,45,0.6566265060240963,166
11917,MIL,DET,11/07/2014,L,0.47283214,L,45,0.6566265060240963,166
9721,IND,WAS,04/06/2013,L,0.47073817,L,45,0.6566265060240963,166
723,IND,GSW,01/07/2015,L,0.47173876,L,45,0.6566265060240963,166
12432,ATL,NYK,11/13/2013,L,0.47396228,L,45,0.6566265060240963,166
7734,WAS,UTA,03/18/2015,L,0.47085738,W,45,0.6566265060240963,166
11617,IND,MIL,11/04/2014,L,0.47401026,L,45,0.6566265060240963,166
16521,PHI,LAL,12/29/2013,L,0.4709045,W,45,0.6566265060240963,166
16190,IND,DET,12/26/2014,L,0.4714376,L,45,0.6566265060240963,166
10520,LAL,SAC,04/13/2015,L,0.47372583,L,45,0.6566265060240963,166
12265,GSW,SAS,11/11/2014,L,0.47435185,L,45,0.6566265060240963,166
8848,DET,TOR,03/29/2013,L,0.47250152,L,45,0.6566265060240963,166
4303,NOP,TOR,02/10/2014,L,0.47083548,L,45,0.6566265060240963,166
12860,DAL,PHI,11/18/2013,L,0.47116405,W,45,0.6566265060240963,166
13029,UTA,NOP,11/20/2013,L,0.470882,L,45,0.6566265060240963,166
14256,HOU,PHX,12/04/2013,L,0.39823413,L,0,0.6666666666666666,81
5197,DET,WAS,02/22/2015,L,0.398663,W,0,0.6666666666666666,81
5597,OKC,DAL,02/27/2009,L,0.39599448,L,76,0.6666666666666666,90
8020,LAL,WAS,03/21/2014,L,0.39558324,L,76,0.6666666666666666,90
2488,IND,SAC,01/24/2014,L,0.39989248,W,0,0.6666666666666666,81
2540,CLE,MIA,01/25/2010,L,0.39797375,W,0,0.6666666666666666,81
10905,NJN,PHI,04/23/2012,L,0.39566767,L,76,0.6666666666666666,90
5812,GSW,UTA,03/01/2009,L,0.40052146,L,0,0.6666666666666666,81
4167,UTA,SAC,02/09/2013,L,0.39716968,L,76,0.6666666666666666,90
15682,CHA,WAS,12/20/2010,L,0.40036947,L,0,0.6666666666666666,81
4768,ATL,SAC,02/18/2009,L,0.3998395,W,0,0.6666666666666666,81
6338,ATL,CHA,03/06/2009,L,0.39830267,L,0,0.6666666666666666,81
11353,TOR,ATL,11/01/2013,L,0.39698765,L,76,0.6666666666666666,90
3424,SAC,POR,02/02/2012,L,0.3993069,W,0,0.6666666666666666,81
6451,MIN,POR,03/07/2009,L,0.40070382,L,0,0.6666666666666666,81
13938,SAS,BOS,11/30/2014,L,0.40061814,W,0,0.6666666666666666,81
13196,ORL,SAS,11/22/2010,L,0.39569724,L,76,0.6666666666666666,90
15425,ORL,BOS,12/17/2014,L,0.39659783,L,76,0.6666666666666666,90
5464,LAL,IND,02/25/2014,L,0.4008207,L,0,0.6666666666666666,81
5462,CLE,TOR,02/25/2014,L,0.39713234,L,76,0.6666666666666666,90
14155,PHX,IND,12/03/2010,L,0.39824665,W,0,0.6666666666666666,81
7190,PHX,OKC,03/14/2009,L,0.40059206,W,0,0.6666666666666666,81
3411,CLE,IND,02/02/2011,L,0.40007022,L,0,0.6666666666666666,81
4638,SAC,BOS,02/16/2010,L,0.39615434,L,76,0.6666666666666666,90
13034,DAL,HOU,11/20/2013,L,0.3992287,W,0,0.6666666666666666,81
2173,BOS,MIA,01/21/2014,L,0.3956852,L,76,0.6666666666666666,90
7813,CHA,BKN,03/19/2014,L,0.39458758,L,76,0.6666666666666666,90
15714,DAL,SAS,12/20/2014,L,0.39934623,W,0,0.6666666666666666,81
12582,NYK,SAS,11/15/2012,L,0.39704823,W,76,0.6666666666666666,90
3703,MIN,DAL,02/05/2010,L,0.39663196,W,76,0.6666666666666666,90
4568,LAL,CHA,02/14/2011,L,0.395523,L,76,0.6666666666666666,90
7384,TOR,POR,03/15/2015,L,0.39790532,L,0,0.6666666666666666,81
1574,MIN,PHX,01/16/2009,L,0.39805293,W,0,0.6666666666666666,81
14421,MEM,UTA,12/06/2010,L,0.39560586,L,76,0.6666666666666666,90
15413,MEM,LAL,12/17/2013,L,0.39833018,L,0,0.6666666666666666,81
14500,PHI,BOS,12/07/2012,L,0.3958757,W,76,0.6666666666666666,90
2205,ORL,BOS,01/22/2009,L,0.39640582,L,76,0.6666666666666666,90
2424,SAC,MIL,01/24/2009,L,0.39961877,L,0,0.6666666666666666,81
9870,CLE,CHI,04/08/2011,L,0.39603174,L,76,0.6666666666666666,90
9267,MEM,OKC,04/02/2012,L,0.40113977,W,0,0.6666666666666666,81
5776,MIA,ATL,02/28/2015,L,0.4007485,L,0,0.6666666666666666,81
6761,PHX,GSW,03/09/2015,L,0.3958031,L,76,0.6666666666666666,90
14603,DET,CLE,12/08/2012,L,0.39534914,W,76,0.6666666666666666,90
3045,WAS,PHI,01/30/2009,L,0.39652893,L,76,0.6666666666666666,90
3165,IND,NYK,01/31/2009,L,0.3973179,L,76,0.6666666666666666,90
6428,BKN,PHX,03/06/2015,L,0.3999496,L,0,0.6666666666666666,81
9032,MIL,CLE,03/31/2010,L,0.3976433,L,0,0.6666666666666666,81
5167,DAL,NOH,02/22/2013,L,0.39560425,W,76,0.6666666666666666,90
14685,LAL,UTA,12/09/2012,L,0.395548,L,76,0.6666666666666666,90
3480,MIN,IND,02/03/2009,L,0.3999002,W,0,0.6666666666666666,81
3589,NYK,CLE,02/04/2009,L,0.39479822,L,76,0.6666666666666666,90
5180,BOS,SAC,02/22/2014,L,0.39978665,L,0,0.6666666666666666,81
2973,DEN,OKC,01/29/2010,L,0.39960593,L,0,0.6666666666666666,81
7249,NJN,TOR,03/14/2012,L,0.39734012,W,76,0.6666666666666666,90
4200,UTA,NOP,02/09/2015,L,0.39428595,W,76,0.6666666666666666,90
4273,WAS,MIA,02/10/2012,L,0.3981008,L,0,0.6666666666666666,81
7404,OKC,SAS,03/16/2009,L,0.3988905,W,0,0.6666666666666666,81
7400,NJN,DEN,03/16/2009,L,0.39845324,L,0,0.6666666666666666,81
487,MIN,POR,01/05/2013,L,0.39585957,L,76,0.6666666666666666,90
13614,MIA,WAS,11/27/2009,L,0.39958775,L,0,0.6666666666666666,81
1848,DAL,OKC,01/18/2013,L,0.40019307,L,0,0.6666666666666666,81
1845,HOU,IND,01/18/2013,L,0.39563355,L,76,0.6666666666666666,90
2267,IND,LAL,01/22/2012,L,0.39976224,W,0,0.6666666666666666,81
13697,WAS,CHA,11/28/2009,L,0.396595,L,76,0.6666666666666666,90
14813,CHA,BOS,12/10/2014,L,0.40024695,W,0,0.6666666666666666,81
2266,MIA,MIL,01/22/2012,L,0.39426178,L,76,0.6666666666666666,90
3964,SAC,BOS,02/07/2014,L,0.3942065,L,76,0.6666666666666666,90
869,MIN,CHI,01/09/2010,L,0.40099427,L,0,0.6666666666666666,81
5418,GSW,DEN,02/25/2010,L,0.398459,L,0,0.6666666666666666,81
1631,MEM,SAS,01/16/2013,L,0.4007786,L,0,0.6666666666666666,81
1447,BKN,MEM,01/14/2015,L,0.3993991,L,0,0.6666666666666666,81
1450,BOS,ATL,01/14/2015,L,0.40020385,L,0,0.6666666666666666,81
11976,GSW,SAS,11/08/2013,L,0.40086946,L,0,0.6666666666666666,81
1157,LAC,MIA,01/11/2015,L,0.401128,L,0,0.6666666666666666,81
10264,SAS,PHX,04/11/2014,L,0.39678362,W,76,0.6666666666666666,90
10265,WAS,ORL,04/11/2014,L,0.39574936,W,76,0.6666666666666666,90
14889,CLE,OKC,12/11/2014,L,0.3995939,L,0,0.6666666666666666,81
1032,BKN,DET,01/10/2015,L,0.39966843,L,0,0.6666666666666666,81
1940,UTA,DAL,01/19/2012,L,0.39589563,L,76,0.6666666666666666,90
10383,HOU,NOP,04/12/2014,L,0.39399952,W,76,0.6666666666666666,90
14972,POR,CHI,12/12/2014,L,0.39690605,L,76,0.6666666666666666,90
725,CHA,NOP,01/07/2015,L,0.40000886,W,0,0.6666666666666666,81
5601,GSW,DET,02/27/2010,L,0.39499938,W,76,0.6666666666666666,90
8221,PHI,BOS,03/23/2012,L,0.39815104,W,0,0.6666666666666666,81
1838,TOR,BOS,01/18/2012,L,0.39933988,L,0,0.6666666666666666,81
1606,DAL,LAL,01/16/2012,L,0.39714545,L,76,0.6666666666666666,90
13810,NOH,OKC,11/29/2010,L,0.3995622,L,0,0.6666666666666666,81
14826,CLE,POR,12/11/2009,L,0.3974293,W,76,0.6666666666666666,90
1981,DET,ATL,01/19/2015,L,0.39600414,L,76,0.6666666666666666,90
11897,HOU,LAL,11/07/2013,L,0.39650637,L,76,0.6666666666666666,90
15076,DET,SAC,12/13/2014,L,0.4010378,W,0,0.6666666666666666,81
7630,MIN,NOH,03/18/2009,L,0.39561406,L,76,0.6666666666666666,90
2706,SAC,DEN,01/26/2014,L,0.39542428,L,76,0.6666666666666666,90
7622,CHI,OKC,03/18/2009,L,0.39403814,W,76,0.6666666666666666,90
12933,WAS,IND,11/19/2012,L,0.40007073,L,0,0.6666666666666666,81
7955,POR,MIL,03/21/2009,L,0.39956102,W,0,0.6666666666666666,81
3972,BOS,MIL,02/07/2015,L,0.39478076,L,76,0.6666666666666666,90
7961,LAC,SAC,03/21/2010,L,0.39987132,L,0,0.6666666666666666,81
4808,PHI,SAS,02/19/2010,L,0.39487693,W,76,0.6666666666666666,90
11123,LAL,PHX,10/29/2014,L,0.39514062,L,76,0.6666666666666666,90
15266,CHI,ATL,12/15/2014,L,0.3959338,L,76,0.6666666666666666,90
8802,NOH,SAS,03/29/2009,L,0.39701092,W,76,0.6666666666666666,90
3681,OKC,NOP,02/04/2015,L,0.39758775,W,76,0.6666666666666666,90
7756,HOU,BOS,03/19/2010,L,0.3980995,L,0,0.6666666666666666,81
13367,MIA,ORL,11/24/2010,L,0.40092412,L,0,0.6666666666666666,81
16483,NJN,ORL,12/29/2011,L,0.39729947,L,76,0.6666666666666666,90
2020,UTA,SAS,01/20/2010,L,0.39735842,W,76,0.6666666666666666,90
10409,CHA,NJN,04/13/2009,L,0.39948317,L,0,0.6666666666666666,81
4529,UTA,NOH,02/13/2012,L,0.3975004,L,76,0.6666666666666666,90
11151,PHI,MIL,10/30/2009,L,0.3979809,W,0,0.6666666666666666,81
1800,ORL,LAL,01/18/2010,L,0.39425495,L,76,0.6666666666666666,90
11486,PHI,BOS,11/03/2009,L,0.3995636,L,0,0.6666666666666666,81
5098,IND,DAL,02/22/2010,L,0.39544788,L,76,0.6666666666666666,90
1725,NOH,TOR,01/17/2011,L,0.39636874,W,76,0.6666666666666666,90
12269,DAL,SAC,11/11/2014,L,0.39543873,W,76,0.6666666666666666,90
11729,MEM,PHX,11/05/2014,L,0.3950127,W,76,0.6666666666666666,90
12720,NJN,IND,11/17/2009,L,0.3944783,L,76,0.6666666666666666,90
1061,NOH,PHI,01/11/2010,L,0.3974712,L,76,0.6666666666666666,90
12894,PHX,NOH,11/19/2009,L,0.3945608,L,76,0.6666666666666666,90
11809,MIN,GSW,11/06/2013,L,0.4001207,L,0,0.6666666666666666,81
3410,TOR,ATL,02/02/2011,L,0.3964535,L,76,0.6666666666666666,90
6666,PHI,IND,03/09/2010,L,0.39469695,L,76,0.6666666666666666,90
13915,DAL,MIN,11/30/2013,L,0.3986137,L,0,0.6666666666666666,81
11338,POR,CHI,11/01/2010,L,0.39617687,L,76,0.6666666666666666,90
7218,SAS,MIA,03/14/2011,L,0.3945869,L,76,0.6666666666666666,90
5442,NYK,CLE,02/25/2011,L,0.40115118,L,0,0.6666666666666666,81
8454,MIN,LAL,03/25/2015,L,0.39886826,L,0,0.6666666666666666,81
13545,UTA,DEN,11/26/2012,L,0.39837605,W,0,0.6666666666666666,81
1547,TOR,BOS,01/15/2014,L,0.3942297,L,76,0.6666666666666666,90
4834,MIN,PHI,02/19/2012,L,0.39457765,W,76,0.6666666666666666,90
10547,LAL,LAC,04/14/2010,L,0.39553368,L,76,0.6666666666666666,90
10337,CHA,DET,04/12/2012,L,0.39476594,L,76,0.6666666666666666,90
12655,MEM,POR,11/16/2010,L,0.3964981,L,76,0.6666666666666666,90
11660,WAS,NYK,11/05/2010,L,0.3957258,L,76,0.6666666666666666,90
1750,MIN,TOR,01/17/2014,L,0.3987583,L,0,0.6666666666666666,81
11864,ATL,PHX,11/07/2010,L,0.39931712,L,0,0.6666666666666666,81
5261,HOU,CLE,02/23/2011,L,0.39520618,W,76,0.6666666666666666,90
